Row Labels;Sum of daily unique entries
9;70
10;48
11;57
12;80
13;69
14;53
15;56
16;96
17;126
18;145
19;136
20;27
24 August 2022;486
7;42
8;59
9;48
10;49
11;59
12;72
13;67
14;62
15;67
16;86
17;123
18;112
19;87
20;20
25 August 2022;431
6;1
7;23
8;36
9;30
10;43
11;39
12;66
13;59
14;61
15;77
16;107
17;104
18;138
19;104
20;17
26 August 2022;480
6;1
7;38
8;56
9;63
10;58
11;67
12;72
13;62
14;71
15;66
16;94
17;98
18;142
19;97
20;31
27 August 2022;248
7;1
8;26
9;23
10;52
11;59
12;80
13;84
14;78
15;68
16;27
28 August 2022;235
7;1
8;15
9;37
10;42
11;61
12;66
13;54
14;96
15;73
16;39
29 August 2022;293
9;47
10;80
11;65
12;69
13;64
14;70
15;75
16;83
17;29
30 August 2022;488
6;1
7;37
8;46
9;47
10;45
11;49
12;73
13;56
14;58
15;61
16;107
17;125
18;146
19;129
20;21
31 August 2022;520
6;1
7;30
8;51
9;55
10;65
11;60
12;80
13;78
14;78
15;83
16;110
17;113
18;144
19;99
20;28
01 September 2022;290
6;1
7;27
8;36
9;29
10;25
11;28
12;41
13;40
14;40
15;38
16;56
17;66
18;95
19;71
20;15
02 September 2022;327
6;1
7;20
8;29
9;39
10;38
11;38
12;60
13;48
14;51
15;59
16;56
17;92
18;101
19;56
20;14
03 September 2022;169
7;2
8;25
9;20
10;40
11;42
12;52
13;51
14;45
15;52
16;12
04 September 2022;182
7;1
8;19
9;18
10;43
11;40
12;59
13;33
14;73
15;63
16;5
05 September 2022;426
7;30
8;46
9;31
10;46
11;51
12;66
13;56
14;47
15;79
16;101
17;118
18;104
19;65
20;22
06 September 2022;504
6;1
7;16
8;34
9;42
10;49
11;50
12;62
13;52
14;50
15;68
16;94
17;153
18;168
19;121
20;19
07 September 2022;501
6;2
7;30
8;36
9;48
10;36
11;48
12;63
13;58
14;60
15;86
16;103
17;137
18;148
19;98
20;15
08 September 2022;486
7;35
8;48
9;43
10;45
11;53
12;67
13;54
14;59
15;84
16;129
17;151
18;115
19;86
20;25
09 September 2022;483
4;0
6;2
7;22
8;36
9;43
10;48
11;58
12;62
13;66
14;46
15;72
16;102
17;155
18;147
19;96
20;8
10 September 2022;309
7;2
8;26
9;62
10;89
11;88
12;88
13;61
14;73
15;59
16;32
11 September 2022;315
7;2
8;29
9;42
10;106
11;106
12;85
13;61
14;69
15;52
16;25
12 September 2022;530
6;3
7;40
8;53
9;52
10;56
11;67
12;92
13;93
14;70
15;90
16;77
17;136
18;137
19;92
20;24
23;1
13 September 2022;538
4;1
5;1
6;3
7;40
8;59
9;39
10;39
11;37
12;65
13;63
14;54
15;91
16;130
17;194
18;153
19;83
22;1
14 September 2022;582
2;0
5;2
6;2
7;34
8;43
9;38
10;59
11;55
12;73
13;83
14;61
15;86
16;133
17;177
18;189
19;100
20;43
22;1
15 September 2022;538
3;0
4;1
5;1
6;2
7;32
8;40
9;32
10;44
11;60
12;74
13;64
14;50
15;83
16;150
17;162
18;146
19;95
20;42
16 September 2022;508
5;1
6;2
7;34
8;42
9;57
10;45
11;52
12;68
13;63
14;54
15;62
16;95
17;183
18;135
19;93
20;32
17 September 2022;274
2;0
7;2
8;25
9;61
10;95
11;84
12;76
13;51
14;74
15;64
16;20
17;1
19;1
20;1
18 September 2022;199
7;2
8;14
9;22
10;48
11;41
12;49
13;50
14;82
15;67
16;23
17;1
20 September 2022;620
4;1
6;2
7;36
8;59
9;60
10;64
11;50
12;81
13;92
14;80
15;82
16;132
17;152
18;196
19;134
20;26
21 September 2022;571
6;2
7;42
8;55
9;56
10;46
11;58
12;92
13;77
14;56
15;83
16;130
17;186
18;179
19;87
20;25
22 September 2022;510
6;3
7;31
8;41
9;39
10;56
11;67
12;63
13;72
14;64
15;94
16;137
17;148
18;134
19;93
20;38
22;0
23 September 2022;528
6;1
7;26
8;47
9;36
10;45
11;58
12;94
13;71
14;70
15;101
16;114
17;149
18;153
19;84
20;16
24 September 2022;327
7;2
8;28
9;68
10;96
11;107
12;106
13;68
14;68
15;63
16;32
25 September 2022;346
6;1
7;2
8;30
9;81
10;110
11;100
12;99
13;56
14;90
15;64
16;28
26 September 2022;536
7;37
8;61
9;58
10;58
11;60
12;79
13;98
14;79
15;102
16;114
17;134
18;135
19;100
20;17
27 September 2022;628
5;1
6;4
7;37
8;59
9;57
10;55
11;71
12;76
13;80
14;88
15;94
16;154
17;164
18;184
19;113
20;31
28 September 2022;620
5;1
6;1
7;35
8;61
9;51
10;65
11;71
12;93
13;94
14;80
15;87
16;141
17;171
18;183
19;89
20;29
29 September 2022;552
3;0
6;1
7;42
8;51
9;49
10;43
11;63
12;93
13;99
14;79
15;96
16;124
17;145
18;136
19;87
20;14
22;1
30 September 2022;589
3;1
5;1
6;2
7;38
8;65
9;78
10;52
11;79
12;97
13;82
14;99
15;115
16;132
17;168
18;133
19;70
20;28
22;1
01 October 2022;439
0;0
4;1
7;1
8;46
9;80
10;108
11;94
12;94
13;69
14;71
15;69
16;55
17;55
18;53
19;58
20;9
23;1
02 October 2022;465
7;2
8;45
9;75
10;85
11;102
12;77
13;69
14;77
15;94
16;78
17;66
18;70
19;44
20;24
03 October 2022;845
6;1
7;69
8;86
9;94
10;103
11;78
12;108
13;124
14;142
15;159
16;178
17;156
18;188
19;147
20;111
21;37
22;36
04 October 2022;1151
6;4
7;76
8;116
9;130
10;139
11;129
12;112
13;145
14;171
15;171
16;237
17;232
18;252
19;213
20;143
21;64
22;22
05 October 2022;1191
5;1
6;2
7;49
8;83
9;75
10;90
11;104
12;232
13;273
14;251
15;181
16;195
17;261
18;207
19;177
20;93
21;75
22;17
06 October 2022;1135
6;1
7;81
8;114
9;100
10;83
11;127
12;177
13;158
14;186
15;181
16;220
17;266
18;238
19;182
20;149
21;66
22;15
07 October 2022;1238
6;1
7;72
8;82
9;110
10;116
11;133
12;141
13;157
14;202
15;196
16;206
17;261
18;273
19;250
20;172
21;71
22;26
08 October 2022;782
8;72
9;118
10;126
11;137
12;157
13;127
14;120
15;136
16;141
17;147
18;99
19;118
20;45
09 October 2022;836
7;3
8;76
9;133
10;122
11;140
12;112
13;99
14;132
15;137
16;141
17;156
18;201
19;130
20;23
10 October 2022;1278
1;0
6;1
7;88
8;122
9;104
10;122
11;132
12;190
13;165
14;158
15;181
16;216
17;223
18;254
19;229
20;226
21;108
22;88
11 October 2022;1359
6;1
7;94
8;166
9;130
10;108
11;132
12;187
13;166
14;141
15;186
16;267
17;290
18;281
19;247
20;169
21;99
22;55
12 October 2022;1087
6;1
7;59
8;81
9;78
10;96
11;125
12;192
13;210
14;183
15;176
16;196
17;235
18;230
19;140
20;129
21;87
22;9
13 October 2022;1151
6;1
7;88
8;102
9;110
10;91
11;100
12;164
13;170
14;136
15;168
16;181
17;230
18;247
19;223
20;165
21;95
22;40
14 October 2022;1191
6;1
7;93
8;88
9;85
10;90
11;121
12;172
13;133
14;129
15;140
16;183
17;280
18;304
19;266
20;179
21;77
22;47
15 October 2022;790
7;2
8;79
9;99
10;131
11;124
12;184
13;143
14;122
15;159
16;143
17;132
18;137
19;123
20;27
16 October 2022;704
7;1
8;64
9;93
10;116
11;149
12;108
13;73
14;101
15;86
16;132
17;147
18;153
19;128
20;49
17 October 2022;1272
6;1
7;97
8;136
9;119
10;111
11;114
12;154
13;149
14;128
15;164
16;196
17;222
18;311
19;267
20;220
21;98
22;91
18 October 2022;1248
6;1
7;94
8;151
9;129
10;144
11;128
12;189
13;167
14;134
15;162
16;219
17;237
18;230
19;223
20;194
21;85
22;44
19 October 2022;1135
6;2
7;78
8;129
9;114
10;98
11;151
12;226
13;216
14;165
15;204
16;164
17;191
18;194
19;164
20;134
21;88
22;21
20 October 2022;1096
6;2
7;79
8;118
9;108
10;90
11;115
12;153
13;177
14;162
15;146
16;171
17;207
18;213
19;200
20;171
21;91
22;48
21 October 2022;1171
6;0
7;89
8;109
9;121
10;110
11;120
12;174
13;156
14;148
15;148
16;189
17;239
18;292
19;239
20;183
21;70
22;42
22 October 2022;672
7;1
8;44
9;63
10;85
11;79
12;128
13;121
14;132
15;145
16;135
17;139
18;149
19;102
20;48
23 October 2022;613
7;0
8;46
9;53
10;71
11;88
12;86
13;88
14;99
15;105
16;117
17;114
18;155
19;147
20;51
24 October 2022;1261
6;2
7;106
8;139
9;115
10;102
11;115
12;156
13;153
14;127
15;171
16;180
17;227
18;294
19;273
20;219
21;109
22;84
25 October 2022;1250
6;1
7;86
8;149
9;101
10;117
11;154
12;169
13;161
14;136
15;152
16;211
17;212
18;263
19;228
20;206
21;117
22;72
26 October 2022;1224
6;2
7;80
8;115
9;115
10;110
11;124
12;233
13;231
14;193
15;237
16;190
17;202
18;233
19;194
20;127
21;98
22;14
27 October 2022;1192
6;2
7;83
8;102
9;117
10;118
11;139
12;177
13;185
14;162
15;159
16;190
17;216
18;234
19;198
20;191
21;100
22;39
28 October 2022;1215
6;1
7;88
8;112
9;116
10;135
11;174
12;191
13;181
14;168
15;162
16;178
17;270
18;225
19;223
20;154
21;88
22;30
29 October 2022;701
7;1
8;58
9;56
10;92
11;94
12;126
13;113
14;130
15;151
16;151
17;139
18;139
19;121
20;40
22;1
30 October 2022;679
4;1
8;52
9;82
10;84
11;126
12;96
13;86
14;104
15;114
16;137
17;149
18;148
19;133
20;53
23;1
31 October 2022;1220
4;1
6;2
7;113
8;143
9;123
10;97
11;114
12;155
13;144
14;104
15;154
16;170
17;215
18;281
19;268
20;196
21;95
22;69
01 November 2022;1288
6;2
7;93
8;138
9;118
10;106
11;121
12;158
13;167
14;153
15;165
16;258
17;249
18;268
19;237
20;181
21;114
22;48
02 November 2022;1227
6;2
7;70
8;97
9;99
10;91
11;121
12;216
13;222
14;196
15;195
16;203
17;237
18;262
19;183
20;164
21;137
22;31
03 November 2022;1188
6;1
7;77
8;102
9;91
10;103
11;113
12;180
13;180
14;158
15;177
16;239
17;252
18;254
19;199
20;185
21;112
22;58
04 November 2022;1228
6;2
7;88
8;104
9;132
10;102
11;137
12;185
13;150
14;138
15;164
16;217
17;279
18;283
19;232
20;158
21;116
22;40
05 November 2022;786
7;2
8;91
9;111
10;146
11;132
12;177
13;128
14;138
15;136
16;111
17;103
18;156
19;93
20;62
06 November 2022;712
7;1
8;50
9;94
10;110
11;129
12;121
13;74
14;92
15;122
16;127
17;139
18;150
19;123
20;62
07 November 2022;1163
6;0
7;83
8;110
9;112
10;101
11;95
12;135
13;148
14;126
15;171
16;199
17;218
18;259
19;244
20;197
21;103
22;76
08 November 2022;1278
6;2
7;91
8;135
9;122
10;142
11;117
12;168
13;174
14;149
15;187
16;232
17;263
18;271
19;242
20;192
21;121
22;61
09 November 2022;1187
6;3
7;50
8;81
9;105
10;97
11;140
12;195
13;216
14;167
15;192
16;217
17;235
18;254
19;177
20;150
21;123
22;47
10 November 2022;1024
6;1
7;89
8;101
9;91
10;78
11;82
12;124
13;124
14;134
15;149
16;223
17;199
18;211
19;186
20;138
21;101
22;57
11 November 2022;1210
6;1
7;66
8;93
9;139
10;118
11;135
12;175
13;163
14;170
15;175
16;230
17;269
18;264
19;198
20;169
21;74
22;26
12 November 2022;760
7;1
8;82
9;104
10;135
11;112
12;130
13;115
14;129
15;151
16;173
17;161
18;84
19;119
20;38
13 November 2022;718
7;0
8;61
9;94
10;106
11;126
12;104
13;75
14;85
15;112
16;130
17;156
18;144
19;139
20;64
14 November 2022;1237
6;2
7;83
8;126
9;113
10;111
11;113
12;148
13;164
14;129
15;170
16;193
17;233
18;285
19;257
20;210
21;119
22;64
15 November 2022;1266
6;2
7;67
8;105
9;112
10;117
11;120
12;169
13;173
14;171
15;168
16;243
17;264
18;264
19;226
20;184
21;123
22;49
16 November 2022;1231
6;1
7;56
8;98
9;96
10;93
11;120
12;228
13;210
14;203
15;203
16;238
17;222
18;255
19;177
20;151
21;122
22;22
17 November 2022;1099
6;1
7;94
8;104
9;96
10;77
11;114
12;146
13;160
14;155
15;151
16;175
17;229
18;209
19;187
20;174
21;112
22;61
18 November 2022;1196
6;2
7;80
8;111
9;121
10;111
11;110
12;184
13;179
14;170
15;170
16;213
17;260
18;261
19;184
20;165
21;81
22;20
19 November 2022;781
7;1
8;80
9;101
10;144
11;113
12;134
13;124
14;122
15;114
16;134
17;132
18;145
19;145
20;63
20 November 2022;686
7;1
8;62
9;81
10;111
11;140
12;114
13;76
14;119
15;110
16;99
17;131
18;126
19;125
20;45
21 November 2022;1151
7;93
8;122
9;123
10;109
11;107
12;147
13;148
14;93
15;137
16;175
17;202
18;275
19;249
20;175
21;116
22;77
22 November 2022;1237
6;1
7;87
8;118
9;120
10;114
11;121
12;156
13;154
14;147
15;157
16;230
17;254
18;253
19;227
20;188
21;108
22;68
23 November 2022;1145
6;1
7;62
8;98
9;95
10;92
11;124
12;190
13;213
14;171
15;170
16;202
17;210
18;241
19;170
20;137
21;129
22;27
24 November 2022;1353
7;84
8;102
9;100
10;90
11;104
12;125
13;196
14;192
15;184
16;262
17;256
18;305
19;238
20;184
21;107
22;58
25 November 2022;1116
6;1
7;78
8;95
9;97
10;100
11;113
12;154
13;163
14;125
15;182
16;217
17;254
18;234
19;186
20;164
21;67
22;41
26 November 2022;787
7;2
8;87
9;123
10;156
11;125
12;133
13;132
14;143
15;122
16;127
17;132
18;118
19;145
20;59
27 November 2022;703
8;75
9;114
10;135
11;127
12;118
13;78
14;101
15;112
16;118
17;156
18;143
19;91
20;31
28 November 2022;1147
6;1
7;94
8;118
9;104
10;98
11;101
12;139
13;136
14;127
15;118
16;197
17;199
18;263
19;247
20;203
21;113
22;85
29 November 2022;1202
6;2
7;91
8;113
9;101
10;101
11;122
12;147
13;139
14;161
15;158
16;237
17;244
18;271
19;243
20;165
21;97
22;44
30 November 2022;1068
6;3
7;61
8;96
9;92
10;75
11;98
12;181
13;197
14;179
15;175
16;177
17;184
18;219
19;150
20;142
21;108
22;27
01 December 2022;1074
6;2
7;76
8;98
9;107
10;96
11;89
12;146
13;158
14;151
15;142
16;210
17;209
18;245
19;193
20;146
21;85
22;47
02 December 2022;1115
6;2
7;77
8;98
9;100
10;104
11;100
12;126
13;141
14;142
15;178
16;192
17;275
18;239
19;209
20;156
21;65
22;48
03 December 2022;743
8;74
9;92
10;137
11;113
12;142
13;116
14;121
15;132
16;108
17;138
18;138
19;138
20;66
04 December 2022;623
8;60
9;87
10;109
11;133
12;103
13;95
14;76
15;106
16;108
17;114
18;118
19;92
20;30
05 December 2022;1069
6;1
7;86
8;101
9;104
10;94
11;92
12;134
13;126
14;127
15;127
16;151
17;182
18;255
19;217
20;195
21;101
22;89
06 December 2022;1112
6;1
7;72
8;111
9;102
10;97
11;100
12;132
13;137
14;128
15;132
16;214
17;230
18;262
19;216
20;195
21;83
22;57
07 December 2022;949
6;2
7;77
8;95
9;91
10;66
11;85
12;155
13;162
14;128
15;150
16;185
17;171
18;194
19;152
20;122
21;69
22;32
08 December 2022;954
6;2
7;80
8;91
9;93
10;82
11;85
12;122
13;133
14;123
15;123
16;160
17;188
18;230
19;177
20;149
21;79
22;47
09 December 2022;911
6;1
7;70
8;72
9;93
10;82
11;75
12;107
13;118
14;108
15;119
16;152
17;186
18;217
19;159
20;157
21;75
22;13
10 December 2022;641
7;1
8;84
9;91
10;127
11;92
12;126
13;97
14;116
15;119
16;86
17;127
18;104
19;84
20;37
11 December 2022;592
7;2
8;47
9;84
10;108
11;129
12;97
13;80
14;77
15;80
16;93
17;120
18;119
19;103
20;59
12 December 2022;817
6;1
7;53
8;66
9;67
10;63
11;68
12;91
13;101
14;87
15;83
16;120
17;161
18;215
19;191
20;170
21;91
22;50
13 December 2022;879
6;0
7;51
8;74
9;67
10;66
11;92
12;126
13;109
14;83
15;109
16;191
17;210
18;202
19;174
20;133
21;67
22;35
14 December 2022;736
6;2
7;50
8;66
9;60
10;77
11;98
12;129
13;133
14;128
15;117
16;145
17;146
18;150
19;88
20;60
21;31
22;10
15 December 2022;723
6;2
7;60
8;54
9;70
10;59
11;67
12;91
13;116
14;128
15;114
16;134
17;147
18;164
19;111
20;102
21;61
22;26
16 December 2022;726
7;49
8;51
9;76
10;65
11;85
12;94
13;107
14;121
15;123
16;144
17;180
18;153
19;109
20;82
21;36
22;24
17 December 2022;286
2;0
8;29
9;53
10;64
11;70
12;70
13;63
14;108
15;79
16;36
18 December 2022;231
7;1
8;28
9;44
10;78
11;89
12;64
13;61
14;56
15;45
16;15
19 December 2022;440
6;1
7;25
8;32
9;49
10;46
11;69
12;76
13;67
14;65
15;81
16;93
17;97
18;118
19;87
20;20
20 December 2022;390
7;23
8;34
9;43
10;51
11;72
12;55
13;55
14;63
15;62
16;86
17;72
18;106
19;64
20;14
21 December 2022;321
6;1
7;15
8;22
9;35
10;39
11;48
12;56
13;50
14;47
15;52
16;61
17;78
18;77
19;56
20;12
22 December 2022;286
6;1
7;18
8;30
9;42
10;42
11;37
12;42
13;34
14;46
15;45
16;67
17;50
18;68
19;55
20;12
23 December 2022;199
6;2
7;11
8;32
9;29
10;37
11;58
12;72
13;74
14;71
15;20
28 December 2022;1
11;1
12;0
29 December 2022;2
12;2
30 December 2022;2
13;2
03 January 2023;473
6;2
7;36
8;48
9;53
10;49
11;56
12;45
13;45
14;46
15;72
16;107
17;136
18;141
19;102
20;22
04 January 2023;483
6;1
7;37
8;55
9;44
10;45
11;51
12;74
13;65
14;48
15;59
16;106
17;136
18;130
19;97
20;24
05 January 2023;526
3;0
6;1
7;36
8;53
9;57
10;54
11;67
12;77
13;66
14;53
15;67
16;115
17;151
18;135
19;104
20;28
06 January 2023;553
4;0
6;1
7;41
8;53
9;40
10;53
11;67
12;75
13;72
14;67
15;92
16;98
17;162
18;139
19;114
20;26
07 January 2023;429
7;1
8;65
9;77
10;95
11;91
12;81
13;56
14;63
15;51
16;37
17;35
18;43
19;30
20;0
23;0
08 January 2023;442
8;59
9;69
10;72
11;83
12;84
13;64
14;60
15;68
16;84
17;71
18;93
19;70
20;27
09 January 2023;950
7;89
8;125
9;112
10;103
11;88
12;128
13;133
14;112
15;134
16;162
17;181
18;192
19;151
20;129
21;78
22;36
10 January 2023;1008
6;1
7;76
8;106
9;96
10;80
11;94
12;137
13;161
14;141
15;135
16;189
17;230
18;215
19;176
20;127
21;71
22;20
11 January 2023;1013
7;70
8;80
9;87
10;98
11;121
12;193
13;190
14;171
15;176
16;177
17;220
18;184
19;152
20;104
21;62
22;11
12 January 2023;1091
7;70
8;105
9;111
10;105
11;124
12;155
13;175
14;163
15;163
16;205
17;205
18;208
19;179
20;118
21;99
22;26
13 January 2023;1036
6;2
7;56
8;81
9;90
10;90
11;135
12;157
13;130
14;153
15;169
16;215
17;250
18;227
19;161
20;109
21;67
22;31
14 January 2023;820
7;1
8;90
9;113
10;134
11;143
12;170
13;120
14;106
15;121
16;119
17;143
18;180
19;146
20;65
15 January 2023;734
7;1
8;93
9;122
10;129
11;166
12;148
13;102
14;91
15;128
16;120
17;106
18;145
19;91
20;27
16 January 2023;1342
3;0
6;2
7;110
8;146
9;136
10;140
11;146
12;179
13;214
14;130
15;185
16;191
17;226
18;276
19;255
20;221
21;110
22;79
17 January 2023;1417
6;4
7;97
8;138
9;107
10;118
11;155
12;213
13;218
14;199
15;208
16;294
17;282
18;276
19;257
20;192
21;114
22;64
18 January 2023;1272
3;0
6;2
7;89
8;134
9;128
10;131
11;169
12;227
13;233
14;211
15;185
16;233
17;228
18;230
19;174
20;132
21;89
22;19
19 January 2023;1289
3;0
6;3
7;91
8;115
9;130
10;109
11;150
12;206
13;219
14;198
15;173
16;226
17;249
18;268
19;205
20;152
21;114
22;41
20 January 2023;1251
6;2
7;87
8;107
9;140
10;119
11;140
12;159
13;175
14;188
15;206
16;184
17;270
18;277
19;224
20;177
21;97
22;34
21 January 2023;778
7;2
8;93
9;111
10;153
11;138
12;171
13;108
14;111
15;112
16;114
17;128
18;180
19;123
20;37
22 January 2023;719
7;2
8;56
9;92
10;123
11;175
12;137
13;88
14;113
15;110
16;119
17;138
18;131
19;107
20;64
23 January 2023;1401
6;1
7;114
8;136
9;140
10;145
11;147
12;196
13;194
14;190
15;181
16;216
17;234
18;289
19;262
20;228
21;121
22;90
24 January 2023;1425
6;3
7;123
8;160
9;152
10;131
11;148
12;185
13;199
14;187
15;194
16;269
17;276
18;295
19;264
20;192
21;118
22;56
25 January 2023;1250
4;0
6;2
7;90
8;121
9;117
10;137
11;143
12;207
13;213
14;172
15;164
16;214
17;215
18;265
19;180
20;162
21;139
22;29
26 January 2023;1284
6;1
7;102
8;123
9;131
10;132
11;146
12;204
13;215
14;174
15;167
16;221
17;250
18;272
19;182
20;175
21;118
22;48
27 January 2023;1338
6;1
7;88
8;125
9;138
10;118
11;140
12;208
13;213
14;194
15;230
16;220
17;254
18;249
19;197
20;197
21;92
22;44
28 January 2023;891
7;2
8;111
9;141
10;144
11;171
12;202
13;150
14;122
15;131
16;140
17;163
18;106
19;167
20;31
29 January 2023;806
7;1
8;64
9;106
10;133
11;166
12;152
13;137
14;129
15;130
16;124
17;179
18;122
19;125
20;43
30 January 2023;1405
6;2
7;112
8;148
9;164
10;138
11;165
12;177
13;202
14;175
15;174
16;209
17;233
18;323
19;259
20;221
21;113
22;54
31 January 2023;1455
6;2
7;119
8;152
9;147
10;108
11;139
12;191
13;198
14;177
15;219
16;305
17;283
18;300
19;241
20;180
21;114
22;50
01 February 2023;1246
6;1
7;86
8;124
9;132
10;134
11;153
12;202
13;224
14;182
15;179
16;206
17;228
18;232
19;179
20;146
21;96
22;26
02 February 2023;1311
6;1
7;105
8;132
9;139
10;146
11;152
12;211
13;219
14;179
15;166
16;242
17;230
18;265
19;191
20;167
21;113
22;46
03 February 2023;1307
7;105
8;123
9;157
10;120
11;150
12;204
13;201
14;162
15;170
16;218
17;240
18;274
19;210
20;192
21;102
22;45
04 February 2023;879
7;2
8;104
9;121
10;149
11;150
12;183
13;149
14;128
15;135
16;141
17;162
18;166
19;127
20;39
05 February 2023;780
7;2
8;72
9;120
10;133
11;160
12;155
13;113
14;104
15;109
16;131
17;144
18;138
19;141
20;56
06 February 2023;1326
6;3
7;126
8;146
9;134
10;128
11;139
12;179
13;191
14;151
15;168
16;220
17;222
18;289
19;237
20;217
21;114
22;70
07 February 2023;1413
6;1
7;122
8;143
9;164
10;149
11;141
12;216
13;185
14;187
15;197
16;277
17;271
18;278
19;234
20;160
21;105
22;58
08 February 2023;1250
6;1
7;98
8;134
9;138
10;141
11;154
12;218
13;207
14;172
15;207
16;193
17;231
18;235
19;167
20;133
21;110
22;34
09 February 2023;1255
6;1
7;110
8;139
9;138
10;129
11;133
12;173
13;189
14;177
15;188
16;245
17;212
18;263
19;175
20;158
21;97
22;31
10 February 2023;1285
6;2
7;87
8;131
9;134
10;136
11;184
12;223
13;204
14;178
15;197
16;208
17;258
18;255
19;198
20;149
21;91
22;17
11 February 2023;848
3;0
7;1
8;93
9;109
10;153
11;138
12;189
13;156
14;125
15;122
16;150
17;144
18;138
19;124
20;63
12 February 2023;733
7;2
8;69
9;94
10;110
11;133
12;133
13;109
14;119
15;118
16;116
17;137
18;139
19;108
20;53
13 February 2023;1378
6;2
7;126
8;149
9;164
10;154
11;163
12;155
13;193
14;149
15;159
16;216
17;254
18;291
19;232
20;224
21;117
22;65
14 February 2023;1285
6;1
7;104
8;163
9;149
10;156
11;148
12;195
13;218
14;166
15;162
16;211
17;226
18;229
19;210
20;179
21;91
22;40
15 February 2023;1154
6;2
7;82
8;130
9;136
10;142
11;154
12;220
13;193
14;174
15;187
16;171
17;199
18;205
19;155
20;115
21;76
22;20
16 February 2023;1216
6;2
7;110
8;143
9;129
10;141
11;127
12;195
13;192
14;170
15;173
16;174
17;217
18;274
19;192
20;143
21;94
22;34
17 February 2023;1130
4;0
6;2
7;90
8;122
9;139
10;135
11;149
12;196
13;162
14;171
15;177
16;214
17;200
18;193
19;166
20;148
21;97
22;7
18 February 2023;761
7;1
8;72
9;76
10;123
11;127
12;177
13;138
14;121
15;129
16;131
17;129
18;145
19;110
20;72
19 February 2023;717
7;1
8;63
9;97
10;113
11;132
12;127
13;119
14;106
15;90
16;122
17;148
18;142
19;112
20;61
20 February 2023;1293
6;2
7;103
8;135
9;135
10;112
11;148
12;163
13;190
14;163
15;173
16;208
17;196
18;273
19;228
20;213
21;131
22;80
21 February 2023;1339
6;2
7;119
8;157
9;147
10;117
11;145
12;177
13;198
14;167
15;200
16;258
17;254
18;259
19;211
20;177
21;114
22;53
22 February 2023;1138
6;2
7;80
8;126
9;123
10;134
11;137
12;195
13;177
14;152
15;169
16;181
17;224
18;205
19;169
20;147
21;94
22;20
23 February 2023;1200
6;2
7;85
8;98
9;125
10;109
11;144
12;168
13;202
14;185
15;183
16;209
17;208
18;239
19;189
20;156
21;101
22;43
24 February 2023;1170
6;2
7;92
8;123
9;149
10;136
11;158
12;198
13;179
14;164
15;160
16;177
17;222
18;241
19;182
20;130
21;89
22;9
25 February 2023;789
7;1
8;110
9;129
10;156
11;138
12;181
13;116
14;120
15;111
16;125
17;110
18;166
19;125
20;35
26 February 2023;716
7;1
8;82
9;121
10;119
11;152
12;157
13;114
14;111
15;111
16;109
17;131
18;107
19;100
20;33
27 February 2023;1227
6;2
7;107
8;134
9;141
10;104
11;140
12;161
13;177
14;134
15;158
16;202
17;205
18;265
19;218
20;204
21;117
22;64
28 February 2023;1356
6;2
7;107
8;138
9;122
10;144
11;138
12;198
13;224
14;195
15;208
16;264
17;246
18;267
19;215
20;184
21;112
22;37
01 March 2023;1273
7;95
8;122
9;141
10;139
11;154
12;206
13;208
14;181
15;170
16;203
17;228
18;237
19;198
20;187
21;90
22;15
02 March 2023;1245
7;99
8;135
9;124
10;121
11;142
12;182
13;206
14;192
15;159
16;216
17;208
18;268
19;192
20;158
21;113
22;33
03 March 2023;1232
6;3
7;98
8;130
9;141
10;129
11;164
12;212
13;209
14;171
15;164
16;196
17;243
18;238
19;177
20;155
21;97
22;34
04 March 2023;813
7;0
8;114
9;128
10;151
11;148
12;169
13;121
14;119
15;114
16;129
17;128
18;134
19;100
20;69
05 March 2023;714
1;0
7;2
8;72
9;105
10;109
11;135
12;164
13;108
14;93
15;95
16;106
17;130
18;116
19;148
20;49
06 March 2023;1218
6;2
7;112
8;149
9;127
10;115
11;142
12;172
13;185
14;154
15;155
16;191
17;204
18;244
19;209
20;191
21;124
22;53
07 March 2023;1296
6;2
7;114
8;126
9;135
10;131
11;136
12;175
13;187
14;164
15;180
16;251
17;259
18;265
19;191
20;169
21;93
22;67
08 March 2023;1199
6;1
7;86
8;117
9;121
10;110
11;135
12;217
13;212
14;173
15;174
16;186
17;233
18;221
19;181
20;138
21;128
22;35
09 March 2023;1223
6;2
7;101
8;114
9;101
10;130
11;143
12;199
13;203
14;175
15;176
16;237
17;229
18;249
19;188
20;143
21;112
22;26
10 March 2023;1184
6;2
7;77
8;104
9;143
10;138
11;155
12;169
13;161
14;152
15;153
16;208
17;250
18;259
19;195
20;148
21;89
22;38
11 March 2023;854
7;1
8;101
9;136
10;165
11;170
12;185
13;141
14;125
15;118
16;162
17;125
18;122
19;134
20;48
12 March 2023;740
4;0
7;2
8;76
9;112
10;145
11;152
12;138
13;129
14;89
15;113
16;114
17;129
18;143
19;115
20;49
13 March 2023;1247
6;2
7;94
8;123
9;132
10;124
11;128
12;178
13;186
14;141
15;188
16;187
17;218
18;247
19;214
20;222
21;143
22;47
14 March 2023;1412
6;2
7;126
8;142
9;151
